Class Times	12
Rooms	1000
1	92
2	58
3	67
4	110
5	92
6	56
7	118
8	47
9	38
10	90
11	26
12	69
13	42
14	93
15	68
16	45
17	66
18	22
19	111
20	71
21	98
22	78
23	47
24	67
25	82
26	45
27	50
28	108
29	101
30	61
31	91
32	41
33	89
34	67
35	66
36	32
37	46
38	39
39	66
40	39
41	66
42	82
43	28
44	49
45	111
46	28
47	78
48	119
49	112
50	33
51	31
52	59
53	71
54	46
55	48
56	63
57	87
58	36
59	61
60	17
61	106
62	56
63	38
64	105
65	86
66	64
67	21
68	80
69	61
70	113
71	40
72	113
73	33
74	36
75	60
76	84
77	69
78	45
79	34
80	54
81	102
82	101
83	108
84	79
85	13
86	76
87	54
88	72
89	42
90	87
91	54
92	39
93	56
94	35
95	108
96	17
97	72
98	17
99	99
100	65
101	117
102	78
103	11
104	33
105	84
106	24
107	26
108	94
109	86
110	72
111	99
112	92
113	97
114	84
115	25
116	118
117	36
118	51
119	45
120	66
121	45
122	99
123	59
124	103
125	100
126	43
127	46
128	97
129	112
130	72
131	88
132	74
133	36
134	61
135	53
136	45
137	117
138	53
139	52
140	60
141	79
142	70
143	32
144	90
145	14
146	111
147	55
148	102
149	64
150	111
151	85
152	92
153	95
154	70
155	68
156	54
157	110
158	42
159	18
160	51
161	118
162	21
163	113
164	32
165	48
166	118
167	66
168	84
169	54
170	82
171	78
172	90
173	10
174	19
175	119
176	116
177	16
178	94
179	31
180	59
181	89
182	21
183	50
184	68
185	80
186	111
187	108
188	106
189	102
190	60
191	35
192	47
193	38
194	72
195	22
196	66
197	38
198	40
199	16
200	59
201	55
202	46
203	45
204	78
205	55
206	22
207	42
208	56
209	17
210	20
211	92
212	36
213	25
214	92
215	111
216	32
217	60
218	47
219	60
220	62
221	100
222	46
223	90
224	70
225	71
226	15
227	12
228	72
229	73
230	92
231	77
232	72
233	58
234	43
235	76
236	19
237	16
238	29
239	26
240	43
241	16
242	88
243	47
244	107
245	90
246	99
247	48
248	117
249	119
250	98
251	56
252	78
253	53
254	35
255	75
256	10
257	90
258	24
259	18
260	91
261	56
262	95
263	63
264	69
265	16
266	82
267	48
268	44
269	21
270	21
271	31
272	109
273	105
274	98
275	71
276	19
277	23
278	80
279	92
280	110
281	71
282	33
283	55
284	81
285	74
286	12
287	82
288	104
289	83
290	71
291	20
292	101
293	104
294	91
295	90
296	74
297	22
298	108
299	26
300	104
301	49
302	15
303	20
304	112
305	96
306	117
307	32
308	37
309	33
310	10
311	37
312	56
313	69
314	76
315	112
316	79
317	68
318	99
319	42
320	30
321	17
322	91
323	112
324	69
325	54
326	26
327	93
328	85
329	30
330	22
331	94
332	40
333	64
334	100
335	33
336	97
337	20
338	53
339	31
340	94
341	32
342	39
343	113
344	104
345	59
346	67
347	55
348	100
349	22
350	99
351	78
352	115
353	66
354	88
355	40
356	85
357	27
358	11
359	18
360	110
361	116
362	91
363	59
364	74
365	77
366	72
367	113
368	58
369	38
370	74
371	14
372	51
373	54
374	41
375	10
376	101
377	39
378	29
379	63
380	48
381	116
382	28
383	88
384	91
385	38
386	114
387	56
388	88
389	116
390	47
391	71
392	84
393	15
394	43
395	93
396	31
397	58
398	89
399	52
400	14
401	11
402	55
403	50
404	113
405	54
406	61
407	105
408	56
409	40
410	103
411	105
412	65
413	71
414	117
415	37
416	76
417	47
418	63
419	31
420	119
421	30
422	112
423	116
424	37
425	77
426	73
427	32
428	92
429	95
430	47
431	87
432	34
433	16
434	71
435	119
436	47
437	17
438	69
439	74
440	29
441	29
442	17
443	64
444	29
445	72
446	32
447	36
448	97
449	56
450	12
451	93
452	54
453	68
454	34
455	116
456	28
457	59
458	106
459	56
460	45
461	76
462	81
463	91
464	42
465	86
466	39
467	15
468	111
469	104
470	64
471	31
472	18
473	95
474	14
475	41
476	14
477	52
478	108
479	23
480	75
481	112
482	49
483	85
484	90
485	69
486	64
487	45
488	12
489	115
490	95
491	31
492	74
493	59
494	17
495	43
496	109
497	20
498	80
499	78
500	110
501	11
502	37
503	47
504	29
505	97
506	100
507	22
508	95
509	115
510	29
511	117
512	107
513	115
514	85
515	108
516	38
517	13
518	17
519	84
520	119
521	63
522	101
523	114
524	48
525	55
526	45
527	102
528	78
529	59
530	19
531	70
532	54
533	10
534	62
535	101
536	43
537	53
538	88
539	52
540	16
